scorer,,,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner
bodyparts,,,nose,nose,leftear,leftear,rightear,rightear,neck,neck,lefthip,lefthip,righthip,righthip,tail,tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,e3v816b-20220314T193441-194006_cropped,img0035.png,829.7277438653225,370.5060186173853,855.0432924836772,365.7165905003992,834.5171719823085,335.61161376505845,855.0432924836772,339.03263384861987,927.56891825518,334.24320573163385,876.9378210184705,266.50700807711706,921.4110821047694,261.717579960131
labeled-data,e3v816b-20220314T193441-194006_cropped,img1294.png,941.0480266486759,303.12399505256656,962.0746191038397,280.18589419238776,908.5523837634225,280.18589419238776,941.0480266486759,253.42477652217917,973.543669533929,205.63706639680674,883.7027744982288,199.902541181762,927.6674678135716,165.49538989149391
labeled-data,e3v816b-20220314T193441-194006_cropped,img1973.png,935.5412500245868,275.14646294280305,958.7110488732521,261.9818045060614,918.1639008880877,255.13618211895567,940.8071133992835,244.6044553695623,974.5086389973422,188.2597172603077,903.9460697764066,177.72799051091434,928.1690413000114,134.02132450093183
labeled-data,e3v816b-20220314T193441-194006_cropped,img2472.png,964.4602164124765,243.38911559600217,977.3132217107159,222.6265685757695,936.2824740278751,228.06437850963997,956.0563283328586,210.76225599277942,980.2792998564634,149.95765400495523,900.6895362789048,150.4520003625798,923.9238150872604,114.85906261360955
labeled-data,e3v816b-20220314T193441-194006_cropped,img3608.png,976.771890060242,186.0288897660272,988.8797936020617,165.07290286672404,954.8845259654142,178.1121836040682,964.1982979206601,153.43068792266672,964.1982979206601,85.90584124713439,898.536205636177,134.80314401217504,895.7420740496032,79.38620087846229
labeled-data,e3v816b-20220314T193441-194006_cropped,img4335.png,990.7472451790632,142.55728903131512,973.543669533929,110.06164614606178,956.3400938887951,161.67237308146412,944.8710434587056,129.17673019621066,927.6674678135716,90.9465620959129,891.3488081182884,161.67237308146412,870.3222156631246,121.53069657615129
labeled-data,e3v816b-20220314T193441-194006_cropped,img5002.png,975.455177938944,626.1689155000844,948.6940602687355,616.6113734750099,939.1365182436609,670.1336088154271,921.9329425985268,635.7264575251589,891.3488081182884,584.1157305897566,847.3841148029458,649.1070163602632,828.2690307527969,578.381205374712
labeled-data,e3v816b-20220314T193441-194006_cropped,img5142.png,698.2864592117837,456.0446674537584,736.5166273120817,465.60220947883295,715.4900348569179,427.37204137853496,738.4281357170967,433.1065665935796,818.7114887277223,459.8676842637882,809.1539467026478,389.141873278237,853.1186400179906,435.01807499859456
labeled-data,e3v816b-20220314T193441-194006_cropped,img5179.png,472.7284674200259,530.5934952493395,493.7550598751897,570.7351717546524,501.4010934952493,519.1244448192501,516.6931607353686,549.7085792994884,591.2419885309494,572.6466801596672,589.3304801259346,498.0978523640862,646.6757322763815,532.5050036543544
labeled-data,e3v816b-20220314T193441-194006_cropped,img5233.png,222.32086636307412,616.6113734750099,247.17047562826787,622.3458986900546,231.87840838814867,580.2927137797268,260.5510344633721,586.0272389947716,348.4804210940575,605.1423230449205,337.0113706639681,534.4165120593693,384.7990807893405,563.0891381345928
labeled-data,e3v816b-20220314T193441-194006_cropped,img5771.png,1036.6234468994207,192.2565075617024,1009.8623292292123,173.1414235115535,1027.0659048743462,224.75215044695574,1009.8623292292123,207.5485748018216,942.9595350536908,211.3715916118514,981.1897031539886,272.53986057232817,900.9063501433629,259.1593017372239
labeled-data,e3v816b-20220314T193441-194006_cropped,img6708.png,954.4285854837801,735.1248945859336,908.5523837634225,759.9745038511273,939.1365182436609,794.3816551413954,908.5523837634225,788.6471299263508,849.2956232079607,786.7356215213358,868.4107072581098,844.0808736717829,807.242438297633,821.1427728116041
labeled-data,e3v816b-20220314T193441-194006_cropped,img6910.png,973.543669533929,1000.8245628830045,981.1897031539886,941.5678023275427,939.1365182436609,956.8598695676618,956.3400938887951,930.0987518974532,965.8976359138696,884.2225501770956,897.0833333333333,889.9570753921404,941.0480266486759,865.1074661269467
labeled-data,e3v816b-20220314T193441-194006_cropped,img7037.png,744.1626609321413,478.9827683139372,797.6848962725585,488.54031033901174,784.3043374374543,446.48712542868395,811.0654551076627,452.2216506437286,879.8797576881991,467.5137178838478,877.9682492831842,421.6375161634903,918.1099257884971,442.66410861865415
labeled-data,e3v816b-20220314T193441-194006_cropped,img7118.png,542.959367848305,314.68460702541597,541.1252712171181,340.36195986203217,577.8072038408557,308.2652688162619,569.5537690005146,339.44491154643873,586.97768699679,401.80419700679244,645.66877919477,352.28358796474686,652.0881174039241,423.81335658103495
