scorer,,,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner
bodyparts,,,nose,nose,leftear,leftear,rightear,rightear,neck,neck,lefthip,lefthip,righthip,righthip,tail,tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,e3v813a-20220309T194524-195038_cropped,img1273.png,183.32258861645772,821.1139040663352,210.77927569259515,790.9115482825841,173.71274813980966,766.2005299140604,202.54226956975384,763.4548612064467,267.06548419867676,771.6918673292879,235.49029406111873,698.9316465775239,294.5221712748142,734.6253397765024
labeled-data,e3v813a-20220309T194524-195038_cropped,img1351.png,324.72452705856523,810.1312292358803,302.7591773976554,762.0820268526398,267.06548419867676,790.9115482825841,275.30249032151795,762.0820268526398,301.3863430438485,712.6599901155926,228.6261222920844,719.5241618846269,293.1493369210073,693.4403091622963
labeled-data,e3v813a-20220309T194524-195038_cropped,img1485.png,523.7855083605614,806.0127261744597,481.2276433925484,808.7583948820734,503.1929930534582,848.5705911424726,471.6178029159003,833.469413250597,409.84025699459113,814.2497322973009,419.4500974712392,887.009953049065,370.0280607341919,859.5532659729276
labeled-data,e3v813a-20220309T194524-195038_cropped,img1527.png,673.42445292551,760.709192498833,615.7654100656214,775.8103703907085,644.5949314955658,814.2497322973009,619.883913127042,796.4028856978116,556.7335328519262,779.9288734521292,570.4618763899948,840.3335850196314,518.2941709453339,819.7410697125283
labeled-data,e3v813a-20220309T194524-195038_cropped,img1910.png,661.0689437412482,289.8270091430767,702.2539743554541,262.37032206693925,663.8146124488619,233.54080063699496,688.5256308173855,226.67662886796063,759.9130172153427,222.55812580654003,709.1181461244885,160.78057988523085,776.3870294610251,192.35577002278887
labeled-data,e3v813a-20220309T194524-195038_cropped,img2051.png,593.8000604047115,188.23726696136828,606.1555695889733,233.54080063699496,644.5949314955658,203.3384448532439,637.7307597265315,233.54080063699496,628.1209192498834,289.8270091430767,695.3898025864198,247.26914417506373,688.5256308173855,299.43684961972474
labeled-data,e3v813a-20220309T194524-195038_cropped,img2149.png,564.9705389747674,184.11876389994768,570.4618763899948,212.94828532989197,597.9185634661321,178.62742648472033,596.5457291123253,203.3384448532439,603.4099008813596,255.50615029790492,672.0516185717031,226.67662886796063,673.42445292551,284.3356717278492
labeled-data,e3v813a-20220309T194524-195038_cropped,img3175.png,872.485434227506,428.48327887757046,875.2311029351197,387.29824826336437,832.6732379671068,414.7549353395018,843.6559127975618,390.0439169709781,856.0114219818236,341.9947145877377,788.7425386452869,380.43407649433004,792.8610417067075,328.26637104966903
labeled-data,e3v813a-20220309T194524-195038_cropped,img3696.png,909.5519617802915,230.79513192938123,868.3669311660854,259.6246533593255,909.5519617802915,284.3356717278492,875.2311029351197,289.8270091430767,823.0633974904588,320.02936492682784,856.0114219818236,387.29824826336437,788.7425386452869,348.858886356772
labeled-data,e3v813a-20220309T194524-195038_cropped,img3942.png,765.4043546305702,341.9947145877377,791.4882073529006,351.60455506438575,776.3870294610251,318.656530573021,795.6067104143212,322.77503363444157,862.8755937508579,307.67385574256593,794.2338760605144,266.48882512835985,829.9275692594931,233.54080063699496
labeled-data,e3v813a-20220309T194524-195038_cropped,img4749.png,997.4133604239312,631.6627632409873,946.6184893330769,613.8159166414979,956.228329809725,671.4749595013864,930.1444770873945,645.3911067790559,897.1964525960298,611.0702479338842,893.0779495346092,683.8304686856483,853.2657532742098,655.000947255704
labeled-data,e3v813a-20220309T194524-195038_cropped,img4898.png,724.2193240163642,594.5962356882018,750.3031767386947,620.6800884105322,764.0315202767633,578.1222234425193,776.3870294610251,608.3245792262704,824.4362318442656,657.7466159633177,839.5374097361412,579.4950577963261,877.9767716427334,641.2726037176353
labeled-data,e3v813a-20220309T194524-195038_cropped,img4966.png,334.3343675352133,399.6537574476263,346.6898767194752,424.36477581614986,363.1638889651576,385.9254139095575,370.0280607341919,409.26359792427434,418.0772631174323,462.8041377227422,433.17844100930796,380.43407649433004,485.34614645396897,433.9746162927979
labeled-data,e3v813a-20220309T194524-195038_cropped,img5290.png,317.8603552895309,664.610787732352,268.4383185524836,660.4922846709314,284.912330798166,709.9143214079788,260.2013124296424,689.3218061008757,221.76195052305007,638.5269350100216,205.2879382773677,715.4056588232063,190.18676038549205,652.2552785480902
labeled-data,e3v813a-20220309T194524-195038_cropped,img6034.png,327.47019576617896,665.9836220861589,332.9615331814064,719.5241618846269,372.77372944180564,690.6946404546826,359.045385903737,714.0328244693994,370.0280607341919,770.319032975481,413.9587600560117,705.7958183465582,418.0772631174323,760.709192498833
