scorer,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett,Brett
individuals,adult,adult,adult,adult,adult,adult,adult,adult,adult,adult,adult,adult,adult,adult,juvenile,juvenile,juvenile,juvenile,juvenile,juvenile,juvenile,juvenile,juvenile,juvenile,juvenile,juvenile,juvenile,juvenile
bodyparts,nose,nose,leftear,leftear,rightear,rightear,neck,neck,lefthip,lefthip,righthip,righthip,tail,tail,nose,nose,leftear,leftear,rightear,rightear,neck,neck,lefthip,lefthip,righthip,righthip,tail,tail
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/e3v813a-20210610T120637-121213/img00068.png,704.2124587593936,979.8524067332463,758.7960126573332,982.4516235855292,728.9050188560806,943.4633708012866,750.9983621004847,955.1598466365593,827.6752592428282,942.1637623751452,783.4885727540202,873.28451578965,834.1733013735355,873.28451578965,1101.892637158668,216.98226058823298,1074.6008602096983,220.88108586665703,1091.4957697495367,249.4724712417684,1073.3012517835568,239.07560383263706,1005.7216136242029,280.66307346916244,1047.3090832607286,304.056025139708,1005.7216136242029,313.153284122698
labeled-data/e3v813a-20210610T120637-121213/img00232.png,697.8065926650231,936.2836829130574,753.9964261613254,944.5468937213371,729.2067937364861,914.7993348115301,752.3437839996695,913.1466926498741,805.2283331726599,944.5468937213371,808.5336174959716,868.5253542851635,856.4602401839941,903.2308396799384,296.2145473826279,207.46848962278477,302.82511602925166,228.95283772431185,327.61474845409094,200.8579209761608,327.61474845409094,223.994911239344,398.6783614052967,248.78454366418327,397.0257192436407,205.81584746112867,428.4259203151037,223.994911239344
labeled-data/e3v813a-20210610T120637-121213/img00474.png,798.6177645260359,1017.2631488341988,836.6285342441226,994.1261585710156,810.1862596576275,979.252379116112,831.6706077591548,967.6838839845204,881.2498726088334,926.3678299431217,810.1862596576275,908.1887661649063,848.1970293757145,856.9568591535719,577.1637148641391,1065.1897715222212,545.7635137926761,1053.6212763906296,535.8476608227404,1083.3688353004368,527.5844500144606,1058.5792028755975,443.2996997700073,1018.9157909958548,435.03648896172757,1076.7582666538128,410.2468565368883,1050.3159920673177
labeled-data/e3v813a-20210610T120637-121213/img00580.png,691.1414716598894,1032.3760566980548,744.879,1029.26,719.421,993.15,753.145,1000.618,860.587,940.854,796.016,905.997,851.138,879.949,678.952,1038.539,637.226,1037.989,650.008,1075.552,628.732,1056.591,576.759,1042.168,597.797,1085.845,541.845,1076.456
labeled-data/e3v813a-20210610T120637-121213/img00581.png,687.2720917588897,1033.0325926054184,745.019,1030.04,719.107,992.787,752.694,1001.805,860.48,946.205,794.196,905.988,851.44,877.145,678.88,1037.559,636.274,1039.838,650.777,1073.767,628.674,1055.796,576.421,1041.375,596.947,1085.96,541.803,1076.248
labeled-data/e3v813a-20210610T120637-121213/img00582.png,689.5316401011396,1034.4844383328732,745.296,1030.4,718.326,995.044,752.36,1002.487,860.858,945.698,794.313,906.07,851.842,880.644,674.756,1034.055,630.465,1037.626,652.0,1067.649,626.188,1056.262,579.081,1038.302,595.158,1086.312,541.732,1076.423
labeled-data/e3v813a-20210610T120637-121213/img00583.png,685.9472982624876,1036.7311622471336,743.538,1030.226,715.93,996.007,748.821,1005.532,861.255,945.958,794.182,905.799,851.313,880.272,678.071,1033.462,629.704,1037.122,651.43,1068.266,625.185,1056.762,577.983,1037.97,594.899,1085.489,539.693,1075.767
labeled-data/e3v813a-20210610T120637-121213/img00584.png,682.4852768262415,1034.6468958556404,739.666,1032.263,714.018,997.798,746.677,1006.751,859.476,940.473,790.789,914.06,849.862,885.591,677.066,1030.971,625.142,1035.526,648.502,1071.269,623.945,1057.739,573.887,1041.818,594.543,1085.939,535.495,1075.683
labeled-data/e3v813a-20210610T120637-121213/img00585.png,681.6948284695263,1033.3566443843833,736.83,1032.862,713.817,998.934,741.617,1007.558,858.939,946.401,792.443,914.988,848.62,889.39,675.591,1028.405,625.629,1035.174,647.354,1070.387,623.051,1056.684,572.818,1041.88,594.073,1085.744,534.88,1075.71
labeled-data/e3v813a-20210610T120637-121213/img00586.png,680.1455295336472,1034.5684551531676,731.288,1033.967,713.005,999.736,741.495,1008.851,854.816,949.477,793.441,906.795,849.333,897.268,674.992,1029.32,624.772,1032.842,647.177,1067.973,622.29,1052.468,573.318,1042.564,587.163,1084.209,535.031,1075.696
labeled-data/e3v813a-20210610T120637-121213/img00587.png,670.1357589771808,1034.8649386225259,730.889,1035.559,713.15,998.752,741.524,1009.329,852.038,949.862,788.856,922.063,850.708,900.298,665.371,1027.455,624.113,1033.294,643.262,1066.776,615.933,1054.262,574.313,1040.516,586.22,1084.689,539.492,1077.642
labeled-data/e3v813a-20210610T120637-121213/img00588.png,669.5910800550747,1031.6829447295354,732.504,1033.124,714.003,996.751,741.64,1006.674,852.846,949.203,796.251,915.146,849.208,899.025,674.583,1029.106,623.162,1036.561,641.387,1065.569,614.037,1054.493,562.432,1043.239,579.293,1091.362,541.739,1080.535
labeled-data/e3v813a-20210610T120637-121213/img00589.png,674.2268296320884,1035.2729155594595,731.304,1033.185,714.908,995.112,740.903,1007.066,853.224,949.052,797.495,907.78,849.181,899.039,674.163,1028.179,621.968,1035.011,640.903,1066.639,614.789,1054.522,566.008,1039.184,578.384,1091.246,541.418,1076.815
labeled-data/e3v813a-20210610T120637-121213/img00590.png,661.8193155655218,1041.3632220962852,730.378,1033.732,715.097,994.612,740.137,1007.097,853.514,948.97,795.371,914.943,849.979,899.58,666.458,1025.213,620.148,1035.011,640.305,1065.771,614.205,1054.632,562.615,1041.823,579.246,1091.295,540.898,1077.204
labeled-data/e3v813a-20210610T120637-121213/img00591.png,668.2331301177821,1034.577122128904,729.306,1033.367,715.844,995.465,740.563,1006.266,852.05,949.697,796.192,914.86,851.863,908.315,661.187,1025.531,614.126,1030.674,638.927,1064.398,611.809,1054.383,563.692,1041.738,579.085,1091.196,540.604,1076.526
labeled-data/e3v813a-20210610T120637-121213/img00592.png,666.9733837634407,1027.7277761722169,729.231,1034.434,708.425,995.352,738.845,1006.678,850.823,952.593,797.046,918.047,852.403,908.89,659.14,1024.233,611.068,1030.791,637.925,1064.112,607.774,1058.337,562.744,1040.215,579.54,1091.429,540.836,1078.403
labeled-data/e3v813a-20210610T120637-121213/img00593.png,661.4435686561683,1032.7741052645774,725.951,1036.508,707.722,995.713,733.818,1008.447,847.931,952.103,796.023,919.34,850.619,908.509,658.017,1023.311,609.035,1035.604,637.15,1064.815,607.813,1056.887,562.536,1040.863,579.538,1091.492,540.316,1077.807
labeled-data/e3v813a-20210610T120637-121213/img00594.png,661.8810927620011,1031.7766487652418,722.263,1035.181,700.691,995.476,733.956,1007.864,847.949,952.258,791.959,920.532,843.582,906.278,656.725,1023.426,607.593,1036.797,634.926,1064.801,607.127,1059.611,562.517,1039.081,579.762,1091.393,540.656,1077.706
labeled-data/e3v813a-20210610T120637-121213/img00595.png,657.1673771333332,1040.9655250952926,721.205,1035.605,700.019,996.211,732.054,1008.008,837.575,956.127,791.818,920.172,846.405,915.618,644.548,1023.135,607.06,1036.62,634.968,1064.454,606.725,1059.552,560.718,1040.931,579.754,1084.61,540.811,1077.916
labeled-data/e3v813a-20210610T120637-121213/img00596.png,654.1228718300179,1038.9843157078026,716.624,1039.806,695.768,997.616,730.894,1008.745,836.969,961.61,789.783,921.112,842.497,917.311,642.831,1025.663,605.937,1035.396,634.758,1065.246,605.451,1060.348,558.594,1036.385,579.789,1083.534,534.157,1075.877
labeled-data/e3v813a-20210610T120637-121213/img00597.png,653.5883505760889,1044.6258574534913,715.508,1038.944,694.242,1003.85,725.412,1009.668,835.567,961.254,785.13,920.657,839.34,915.229,644.633,1024.116,605.606,1035.46,633.992,1065.978,604.693,1059.099,557.891,1035.037,573.065,1083.295,533.524,1075.447
labeled-data/e3v813a-20210610T120637-121213/img00598.png,647.8621923301233,1050.201563410163,714.264,1040.071,693.111,1004.36,724.621,1010.444,832.522,962.121,784.222,920.361,836.554,915.878,644.236,1024.676,606.611,1033.972,630.034,1061.773,604.337,1056.299,559.282,1035.188,573.355,1083.097,533.214,1077.199
labeled-data/e3v813a-20210610T120637-121213/img00599.png,648.0360445347027,1049.7313256087125,711.696,1041.905,686.601,1004.386,718.472,1012.79,830.246,961.95,784.145,919.723,835.146,916.19,645.483,1025.624,605.732,1034.052,628.605,1061.852,603.19,1054.916,558.908,1035.793,572.874,1083.389,531.715,1080.176
labeled-data/e3v813a-20210610T120637-121213/img00600.png,648.1167651014952,1049.1943887516743,710.879,1046.106,689.02,1007.94,714.879,1017.899,830.05,961.869,782.632,918.12,821.823,907.487,642.644,1021.429,604.574,1027.623,627.762,1067.014,607.72,1052.194,556.129,1044.109,573.231,1084.171,530.737,1079.899
labeled-data/e3v813a-20210610T120637-121213/img00601.png,648.0908882779888,1048.5903212057633,710.232,1046.993,687.432,1008.678,714.225,1018.401,829.123,961.328,772.927,919.622,825.173,909.509,637.652,1021.797,598.367,1027.37,627.942,1061.739,605.768,1052.299,558.017,1042.471,579.705,1083.689,530.663,1078.524
labeled-data/e3v813a-20210610T120637-121213/img00602.png,647.9449483116716,1047.918691337694,708.016,1047.406,684.656,1008.712,713.016,1018.417,830.453,955.503,772.339,917.661,826.668,908.885,637.533,1019.969,595.743,1021.516,620.675,1062.905,605.408,1052.919,557.691,1043.808,580.41,1083.509,530.103,1078.436
labeled-data/e3v813a-20210610T120637-121213/img00603.png,647.6654794500314,1047.1790675141822,705.729,1047.689,683.848,1008.946,712.08,1019.213,820.935,962.263,774.422,918.991,828.314,908.65,637.242,1019.682,595.455,1027.507,619.967,1064.918,597.759,1056.516,555.793,1044.748,580.38,1084.104,529.503,1077.72
labeled-data/e3v813a-20210610T120637-121213/img00604.png,647.239015940556,1046.371018101942,705.365,1047.763,683.361,1008.253,712.167,1018.727,817.496,968.398,774.024,916.408,831.236,916.486,637.045,1019.853,593.936,1027.776,618.83,1060.955,597.75,1050.322,556.375,1046.252,588.431,1082.079,530.453,1078.884
labeled-data/e3v813a-20210610T120637-121213/img00605.png,646.6520920307339,1045.4941114676883,704.386,1048.523,682.901,1008.165,711.114,1018.27,811.268,980.326,775.293,917.59,827.379,916.645,637.279,1020.619,590.347,1020.618,619.055,1059.733,595.162,1050.715,556.833,1045.493,588.365,1082.043,531.081,1078.628
labeled-data/e3v813a-20210610T120637-121213/img00606.png,645.8912419680526,1044.5479159781362,704.621,1047.563,682.825,1007.7,711.258,1017.994,811.34,983.144,780.232,918.981,826.098,924.382,636.551,1019.768,591.121,1020.915,617.364,1060.672,592.692,1050.014,556.895,1046.3,580.515,1084.094,530.809,1078.725
labeled-data/e3v813a-20210610T120637-121213/img00607.png,644.943,1043.532,701.484,1046.125,679.594,1008.009,711.305,1017.832,811.73,982.776,780.163,919.526,829.872,931.038,636.4756557191942,1019.3882200116841,590.523,1027.172,612.918,1060.338,592.916,1048.715,556.357,1045.782,574.567,1084.278,530.65,1078.109
labeled-data/e3v813a-20210610T120637-121213/img00608.png,643.7014657068477,1042.5318968943905,699.926,1046.985,676.775,1008.264,706.542,1019.26,813.051,979.773,778.609,920.108,829.056,932.388,636.324,1019.802,590.988,1021.555,612.406,1059.767,594.155,1046.803,555.427,1046.158,580.152,1083.616,529.869,1077.346
labeled-data/e3v813a-20210610T120637-121213/img00609.png,641.691,1041.977,699.161,1047.776,677.104,1007.413,705.3,1018.582,812.671,979.756,778.055,917.898,824.714,926.435,634.8415214879126,1020.5682558328533,581.287,1028.063,605.738,1060.452,594.514,1045.302,551.151,1048.121,580.441,1083.125,530.307,1077.113
labeled-data/e3v813a-20210610T120637-121213/img00610.png,638.598,1042.056,697.334,1048.6,679.4,1008.97,704.992,1019.023,813.253,981.08,773.599,922.422,825.403,929.684,632.1336738760905,1021.5760875343692,580.661,1027.696,605.879,1060.449,589.983,1047.241,550.446,1047.96,580.655,1083.145,530.655,1076.971
labeled-data/e3v813a-20210610T120637-121213/img00611.png,635.87,1043.156,695.945,1050.049,679.115,1010.294,702.882,1020.341,810.926,983.119,778.819,918.215,823.975,934.479,628.6459021196083,1022.7971411677281,580.934,1027.333,605.978,1060.919,593.275,1047.799,550.152,1048.069,580.759,1082.897,531.717,1078.226
labeled-data/e3v813a-20210610T120637-121213/img00612.png,635.963,1047.075,693.159,1049.89,675.716,1010.305,701.529,1023.824,813.257,982.757,773.768,930.986,821.806,934.201,624.8236511735404,1024.2030627961105,582.391,1026.734,604.478,1061.142,587.79,1045.263,546.105,1047.903,579.736,1076.772,531.692,1083.832
labeled-data/e3v813a-20210610T120637-121213/img00613.png,634.678,1046.046,693.083,1050.287,675.389,1010.135,700.95,1023.633,812.005,983.125,779.133,923.205,823.19,938.401,621.1123659929609,1025.7654984826968,580.736,1027.035,603.452,1060.757,581.791,1045.745,545.008,1048.279,587.895,1076.781,531.408,1084.202
labeled-data/e3v813a-20210610T120637-121213/img00614.png,632.091,1047.044,691.517,1049.275,674.35,1010.008,700.125,1022.205,812.656,985.502,770.843,930.906,821.269,940.709,617.9574915329448,1027.4560942906671,579.687,1026.439,602.333,1060.403,581.979,1045.057,544.296,1048.562,587.1644052103653,1089.993242369744,530.698,1083.518
labeled-data/e3v813a-20210610T120637-121213/img00615.png,630.347,1045.712,687.463,1051.088,674.931,1010.634,699.546,1022.424,804.822,987.286,770.6,930.31,821.572,940.142,619.2214306547489,1014.7244251819257,572.897,1026.892,601.459,1059.926,580.936,1045.475,544.989,1047.313,589.1400841876344,1088.1499869136426,532.342,1084.412
labeled-data/e3v813a-20210610T120637-121213/img00616.png,626.249,1043.447,686.961,1051.141,674.826,1007.815,699.115,1022.501,803.786,986.802,770.444,933.698,821.254,946.96,615.9529940714453,1016.586279422206,571.814,1027.993,596.973,1059.0,579.489,1045.084,543.724,1047.504,589.90732366418,1086.3312684840055,531.442,1084.989
labeled-data/e3v813a-20210610T120637-121213/img00617.png,608.7691262814517,1027.7723657579972,683.03,1049.77,668.935,1006.258,699.194,1022.234,804.161,988.285,773.179,930.712,819.772,945.839,610.3061056911995,1012.5115556375914,567.735,1026.164,595.612,1058.359,580.619,1044.63,546.545,1051.981,587.9938447110887,1084.9287895309142,531.562,1085.128
labeled-data/e3v813a-20210610T120637-121213/img00618.png,609.1045019205602,1033.9574062536033,683.332,1048.934,668.859,1005.708,698.836,1021.603,804.393,987.696,770.299,932.986,819.47,945.761,601.8719709925402,1008.4515762270833,566.086,1025.795,594.58,1052.904,579.723,1044.404,545.915,1053.338,588.4300841876344,1081.7028316247313,532.614,1085.013
labeled-data/e3v813a-20210610T120637-121213/img00619.png,597.3449176130507,1035.081328163106,679.003,1048.875,669.955,1004.604,696.469,1020.674,803.233,988.452,770.408,931.46,819.456,945.105,609.258886804906,1008.5335341332661,565.099,1026.762,593.393,1053.83,576.256,1047.013,541.797,1047.001,588.597,1076.114,531.622,1085.697
labeled-data/e3v813a-20210610T120637-121213/img00620.png,605.1790194970946,1032.5518019091066,676.369,1048.017,667.388,1004.336,692.975,1018.145,802.031,987.867,763.712,932.621,818.523,947.221,604.137,1013.118,563.407,1026.273,593.311,1053.478,575.229,1046.875,541.889,1047.26,582.5229525091921,1081.4446760306155,531.522,1085.721
labeled-data/e3v813a-20210610T120637-121213/img00621.png,613.895324594667,1022.6510610549324,675.022,1046.9,667.075,1002.78,690.888,1016.236,802.856,988.07,762.468,933.877,817.331,946.476,596.208,1011.607,560.9,1024.646,593.208,1052.132,575.659,1045.363,542.418,1046.889,580.101,1082.659,532.41,1084.211
labeled-data/e3v813a-20210610T120637-121213/img00622.png,606.4908288808342,1025.5800445071893,673.055,1045.986,665.699,1000.918,688.806,1015.596,803.069,993.369,763.799,932.151,817.669,948.824,590.141,1010.49,559.981,1028.222,593.728,1052.972,573.092,1046.456,544.014,1045.589,580.582,1082.261,533.035,1084.542
labeled-data/e3v813a-20210610T120637-121213/img00623.png,613.7999390172224,1023.0989147279281,669.639,1047.389,665.078,999.764,683.435,1016.718,802.565,993.738,764.507,932.327,822.034,956.322,590.033,1004.676,557.98,1027.608,587.957,1044.814,572.514,1045.195,548.043,1052.728,581.114,1081.236,533.272,1084.782
labeled-data/e3v813a-20210610T120637-121213/img00624.png,609.4230167368953,1012.3441447570211,667.683,1045.648,666.597,1005.313,684.898,1019.639,803.437,994.242,756.021,949.347,810.463,947.576,585.974,997.367,555.868,1030.356,588.429,1043.127,564.384,1049.673,538.642,1058.951,588.453,1078.116,532.984,1085.122
labeled-data/e3v813a-20210610T120637-121213/img00625.png,614.797834459476,1020.3505893134409,667.632,1046.48,665.376,1004.048,684.489,1020.821,802.993,994.504,755.524,949.804,810.549,947.494,584.757,995.083,552.003,1026.399,587.567,1041.05,565.794,1045.128,539.339,1052.342,588.828,1077.94,532.839,1085.278
labeled-data/e3v813a-20210610T120637-121213/img00626.png,608.6411581236559,1023.126307743078,672.898,1045.58,667.168,1006.224,684.141,1021.978,799.277,997.277,755.669,950.47,811.587,947.912,582.983,992.514,550.184,1026.343,587.604,1035.853,573.767,1044.125,539.938,1051.996,589.311,1077.247,532.825,1084.832
labeled-data/e3v813a-20210610T120637-121213/img00627.png,609.9786370767475,1022.2320682665322,673.431,1044.649,664.418,1004.426,690.227,1020.19,799.839,997.652,756.136,949.762,810.515,950.153,579.56,993.225,550.123,1026.878,588.44,1034.52,572.978,1044.689,540.207,1052.214,589.169,1076.921,532.05,1084.831
labeled-data/e3v813a-20210610T120637-121213/img00628.png,540.148,1068.418,668.778,1048.438,662.978,1004.629,689.897,1020.752,798.63,996.395,756.033,950.202,810.852,950.762,576.488,990.228,550.432,1025.528,588.784,1029.369,575.214,1045.11,539.063,1054.198,588.323,1067.596,532.799,1085.027
labeled-data/e3v813a-20210610T120637-121213/img00629.png,607.3959186471102,1030.1122235554435,670.696,1048.35,664.555,1004.195,689.827,1021.775,797.973,999.148,756.761,951.241,812.158,954.386,570.032,988.425,548.242,1023.885,587.084,1027.188,573.92,1042.673,539.729,1054.021,589.264,1077.159,531.786,1084.274
labeled-data/e3v813a-20210610T120637-121213/img00630.png,610.715,1042.575,670.209,1048.574,662.777,998.95,691.187,1021.171,797.566,1002.006,747.096,956.082,812.311,963.663,570.443,983.566,549.556,1023.206,587.502,1022.99,567.084,1036.178,540.431,1054.117,588.664,1066.48,532.063,1084.693
labeled-data/e3v813a-20210610T120637-121213/img00631.png,611.354,1042.001,669.689,1048.136,661.684,1009.12,690.244,1020.393,796.577,997.615,747.644,952.219,809.26,956.81,569.79,982.296,550.174,1022.398,588.868,1022.57,567.556,1034.208,540.452,1054.326,588.701,1066.792,531.583,1085.018
labeled-data/e3v813a-20210610T120637-121213/img00632.png,611.6,1039.582,669.03,1048.378,659.81,1009.361,689.147,1020.768,796.625,997.723,748.381,951.894,812.317,962.539,569.421,979.442,552.675,1017.272,587.843,1019.569,565.093,1033.819,532.063,1053.005,589.022,1064.922,531.669,1084.623
labeled-data/e3v813a-20210610T120637-121213/img00633.png,606.562,1036.046,667.141,1049.324,654.578,1011.296,689.906,1021.457,788.898,998.777,747.684,951.972,812.113,966.19,571.888,976.855,550.163,1015.376,589.368,1019.516,565.729,1034.531,531.966,1052.486,590.443,1061.265,530.196,1078.081
labeled-data/e3v813a-20210610T120637-121213/img00634.png,606.14,1036.555,664.701,1054.63,652.456,1014.421,683.071,1023.267,788.108,999.328,746.571,953.972,812.293,970.807,571.783,975.438,548.608,1012.874,586.204,1020.109,564.315,1030.767,541.052,1051.98,588.306,1065.264,530.58,1078.033
labeled-data/e3v813a-20210610T120637-121213/img00635.png,604.745,1036.419,665.212,1054.442,648.848,1014.461,677.534,1026.231,787.194,1002.504,748.142,953.069,813.958,967.937,568.857,977.236,548.46,1012.205,590.538,1013.468,564.27,1028.9,541.574,1051.957,587.968,1066.156,530.05,1078.127
labeled-data/e3v813a-20210610T120637-121213/img00636.png,609.143,1046.46,664.561,1051.851,647.277,1013.482,671.843,1024.451,797.197,1000.288,747.18,962.816,805.846,960.195,568.599,981.087,545.261,1010.976,587.402,1013.623,563.716,1025.356,532.186,1052.22,594.443,1060.697,533.068,1086.002
labeled-data/e3v813a-20210610T120637-121213/img00637.png,603.183,1044.096,660.796,1050.853,641.295,1013.705,665.895,1025.237,788.913,1001.365,747.591,953.847,804.17,962.512,562.052,975.089,543.118,1014.11,586.323,1012.48,563.05,1026.944,531.651,1052.51,594.149,1060.067,533.299,1085.697
labeled-data/e3v813a-20210610T120637-121213/img00638.png,602.251,1045.106,658.075,1050.606,639.129,1011.318,663.342,1024.034,785.718,1002.951,740.73,952.065,800.053,963.704,560.831,976.739,544.092,1015.191,583.16,1012.094,561.947,1027.679,531.928,1060.14,588.171,1060.26,532.648,1085.813
labeled-data/e3v813a-20210610T120637-121213/img00639.png,603.831,1051.522,658.318,1050.91,636.212,1014.276,661.037,1024.388,781.324,1003.887,741.406,952.649,800.552,965.686,555.064,974.776,542.336,1016.224,584.674,1008.066,562.811,1024.06,531.534,1059.644,587.585,1060.444,532.51,1085.715
labeled-data/e3v813a-20210610T120637-121213/img00640.png,597.343,1043.901,658.479,1052.026,635.116,1016.405,661.512,1025.399,779.695,1010.317,743.07,952.502,800.038,968.245,554.802,979.706,541.082,1016.536,580.302,1005.716,561.474,1026.215,531.457,1053.018,586.798,1066.309,533.193,1086.626
labeled-data/e3v813a-20210610T120637-121213/img00641.png,598.111,1053.423,657.394,1052.786,632.403,1015.248,661.548,1027.173,781.271,1004.933,743.036,952.726,799.233,967.548,543.033,983.58,537.761,1019.624,575.701,1004.445,556.749,1028.444,532.537,1058.712,581.417,1065.061,534.168,1085.888
labeled-data/e3v813a-20210610T120637-121213/img00642.png,598.851,1058.175,655.922,1053.122,633.768,1017.758,658.027,1026.645,781.316,1004.402,742.807,952.938,799.471,967.938,537.799,980.751,531.184,1020.808,572.213,1004.677,553.402,1029.034,539.332,1053.411,595.8639869136425,1069.289718429637,529.325,1086.006
labeled-data/e3v813a-20210610T120637-121213/img00643.png,597.804,1056.445,654.984,1057.378,633.534,1018.535,659.394,1028.532,781.465,1003.031,741.057,953.517,799.719,964.22,533.708,982.157,531.287,1023.255,565.305,1005.907,551.242,1029.956,531.621,1075.54,579.499,1067.025,526.112,1085.538
labeled-data/e3v813a-20210610T120637-121213/img00644.png,596.866,1056.691,653.239,1057.522,634.267,1019.979,658.817,1028.716,781.046,1003.428,740.406,954.425,799.589,964.71,525.949,984.765,530.143,1022.897,564.76,1007.114,551.989,1032.245,531.569,1075.716,591.0590290074597,1065.311281570363,531.033,1086.1
labeled-data/e3v813a-20210610T120637-121213/img00645.png,596.928,1057.347,654.597,1057.788,634.143,1021.057,658.864,1028.381,780.289,1003.879,740.924,953.9,800.032,963.593,520.828,986.662,523.681,1027.341,559.526,1005.33,549.182,1030.915,524.488,1076.434,581.287,1036.746,531.023,1085.856
labeled-data/e3v813a-20210610T120637-121213/img00646.png,596.977,1056.873,653.207,1059.684,633.463,1024.69,656.116,1033.321,773.076,1009.775,740.177,955.347,799.916,963.007,513.349,989.568,515.811,1028.967,549.949,1008.94,544.55,1030.318,531.571,1075.422,575.174,1036.328,532.091,1084.299
labeled-data/e3v813a-20210610T120637-121213/img00647.png,596.012,1057.548,653.327,1059.327,633.806,1023.73,656.429,1033.687,773.474,1009.579,740.747,955.514,798.414,965.17,505.51,988.123,512.47,1029.017,537.504,1008.342,537.177,1028.809,532.254,1074.783,571.238,1027.621,532.095,1084.016
labeled-data/e3v813a-20210610T120637-121213/img00648.png,597.017,1058.968,647.21,1063.498,633.857,1024.383,655.59,1035.441,780.407,1010.53,733.229,955.959,795.821,966.189,495.153,988.641,501.434,1027.335,532.694,1005.075,529.392,1030.181,527.481,1074.395,574.3898737185483,1040.673507960551,595.465,1060.923
