scorer,,,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner
bodyparts,,,nose,nose,leftear,leftear,rightear,rightear,neck,neck,lefthip,lefthip,righthip,righthip,tail,tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,e3v813a-20220201T175829-182657_cropped,img0930.png,193.03753289394385,213.66898472982064,185.6571488716659,177.1025366194435,145.06503674913716,197.56632868121417,159.15486079166777,166.70290458805187,180.960540857489,131.4783444817253,119.23369267116433,178.44442462349406,114.8725566580001,137.18136849894006
labeled-data,e3v813a-20220201T175829-182657_cropped,img1891.png,171.37456412509272,201.96561049943728,179.6115702479339,160.78057988523108,134.30803657230723,178.62742648472044,146.66354575656902,153.91640811619675,179.6115702479339,134.69672716290063,116.46118997281798,149.79790505477615,135.6808709261141,115.4770462096044
labeled-data,e3v813a-20220201T175829-182657_cropped,img2418.png,132.7387956122895,205.2233074836528,159.9572598742247,217.89397188145023,137.9009181447255,182.22839802098343,162.30367920715014,193.02192695244048,212.51705293175462,194.89906241878083,168.87365333934133,137.1771468288149,229.88055599540291,131.54574042979385
labeled-data,e3v813a-20220201T175829-182657_cropped,img3518.png,165.97541648888512,228.79051710265645,193.4351190436833,223.24015169264405,157.79593062149837,208.63392692945354,179.41314327102037,202.2071880336497,217.68145215057956,156.34364227723142,144.65032833462692,149.9169033814276,161.0093000694003,121.28870284557416
labeled-data,e3v813a-20220201T175829-182657_cropped,img4068.png,168.13639142286874,128.1881557149397,157.95915094271018,147.41183217746143,195.6526342025567,133.46524337131822,180.19830606601963,153.81972433163534,182.08298022901195,210.3599492214051,234.85385679279705,161.7353558162031,232.2153129646078,208.85220989101123
labeled-data,e3v813a-20220201T175829-182657_cropped,img4270.png,201.2809271198605,244.70674118305968,218.19776240687963,229.78012181216044,179.056849389855,232.102040380967,197.963900592994,217.83882631544108,229.80735525091234,172.72726555005676,153.18404248029634,180.02472390916304,179.38855204254165,127.61570478467243
labeled-data,e3v813a-20220201T175829-182657_cropped,img4730.png,230.99117229493925,210.61150797569852,203.6979891354949,182.41854954726148,180.60375723134968,220.8089610242821,186.90218411429836,195.6152534924873,178.80420669336434,130.5315090353508,141.01364539567217,198.31457929946532,128.4167916297748,142.22858753225555
labeled-data,e3v813a-20220201T175829-182657_cropped,img5654.png,140.0156139622998,139.09781826832034,132.3317973997801,157.3113093794782,161.92872045541156,136.53654608081376,154.24490389289184,158.44965257392553,145.99191573314846,216.789741289353,202.33990385829298,184.91613184482677,187.82602812908908,238.1336761852411
labeled-data,e3v813a-20220201T175829-182657_cropped,img6193.png,,,186.38339298298175,146.9678029446606,214.24641580866026,170.08144687959847,192.71589817063594,168.1816953233022,131.92384836915554,183.0630825142896,168.96900371693263,247.02138490959712,129.70747155347658,234.35637453428868
labeled-data,e3v813a-20220201T175829-182657_cropped,img6525.png,,,159.32830075852837,133.13825240403906,198.97807579956094,139.056129275835,175.3065683123773,145.26989999122068,130.33070408672842,183.14431197071448,159.92008844570796,238.772354565596,131.8101733046774,229.30375157072257
labeled-data,e3v813a-20220201T175829-182657_cropped,img7417.png,157.52745219062064,273.8525486310374,165.33754192206084,223.08696537667612,122.10311662301689,231.45491866036204,143.8597951606003,220.57657939157036,198.53042328068167,192.1255382270382,170.35831389227238,140.52315964430835,223.63428313173947,182.36292606273796
labeled-data,e3v813a-20220201T175829-182657_cropped,img7481.png,204.92254730847083,295.50700244202,202.81171224591947,243.58045990325542,162.28367904493246,263.0001424787283,177.48169149530258,236.40362069058062,197.32354108328576,197.5642555396348,130.19898609415108,222.89427629025164,165.6610151450147,165.05739557634314
labeled-data,e3v813a-20220201T175829-182657_cropped,img7532.png,192.8391115710527,275.90288565295674,192.8391115710527,251.32484989337382,157.93117672410887,268.0664104832347,171.1107031459142,245.62559522448504,194.976332071886,182.5775904499028,115.54297012424848,208.93664329351344,149.73849813758122,156.57474102309772
labeled-data,e3v813a-20220201T175829-182657_cropped,img7954.png,723.2539743554544,144.3065676395487,694.4244529255102,148.4250707009693,712.2712995249994,188.2372669613685,690.3059498640896,173.13608906949298,614.8000604047118,159.4077455314242,635.3925757118147,221.1852914527334,572.2421954366987,204.711279207051
labeled-data,e3v813a-20220201T175829-182657_cropped,img8249.png,977.2283298097252,149.79790505477615,953.8901457950085,141.56089893193496,960.7543175640428,180.0002608385273,940.1618022569398,160.78057988523108,866.0287471513689,131.9510584552869,881.1299250432444,195.10143873040283,819.3523791219352,164.8990829466518
