scorer,,,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner
bodyparts,,,nose,nose,leftear,leftear,rightear,rightear,neck,neck,lefthip,lefthip,righthip,righthip,tail,tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,e3v816b-20220309T200524-201042_cropped,img0097.png,937.8116755495248,903.9217815522837,969.6267864423199,930.5776852732741,960.1682399606782,880.7053492791631,974.7859936141245,903.9217815522837,1034.1168760898775,929.7178174113068,1022.9385938843009,842.4412294216122,1058.6231101559492,882.4250850030979
labeled-data,e3v816b-20220309T200524-201042_cropped,img1318.png,934.8021380326388,903.0619136903163,966.1873149944502,921.9790066535999,952.4294292029713,879.8454814171956,976.9356632690431,892.743499346707,1025.9481314011869,929.7178174113068,1017.3494527815125,846.7405687314495,1058.6231101559492,886.7244243129351
labeled-data,e3v816b-20220309T200524-201042_cropped,img1988.png,930.9327326537854,908.6510547931047,963.6077114085479,921.5490727226161,952.4294292029713,878.1257456932608,968.7669185803525,897.0428386565443,1024.6583296082356,929.287883480323,1019.9290563674148,842.4412294216122,1054.753704777096,884.1448207270328
labeled-data,e3v816b-20220309T200524-201042_cropped,img2570.png,928.3531290678832,907.3612530001535,962.7478435465805,920.6892048606487,951.1396274100201,876.8359439003095,976.5057293380594,894.0333011396583,1015.199783126594,923.268808446551,1023.7984617462682,844.5908990765308,1056.4734405010308,877.695811762277
labeled-data,e3v816b-20220309T200524-201042_cropped,img2941.png,924.4837236890296,908.6510547931047,957.1587024437921,923.6987423775347,946.4103541691992,873.8264063834235,964.897513201499,888.0142261058862,1014.3399152646265,919.3994030676976,1015.6297170575776,845.4507669384983,1055.6135726390632,878.9856135552282
labeled-data,e3v816b-20220309T200524-201042_cropped,img3106.png,924.0537897580459,907.7911869311372,959.3083720987107,918.9694691367138,947.2702220311667,877.695811762277,970.4866543042874,892.3135654157234,1017.7793867124963,922.4089405845835,1013.0501134716753,834.2724847329216,1054.753704777096,891.453697553756
labeled-data,e3v816b-20220309T200524-201042_cropped,img3279.png,924.9136576200134,908.6510547931047,960.5981738916619,920.259270929665,947.2702220311667,877.695811762277,970.9165882352711,891.0237636227722,1014.7698491956102,920.259270929665,1012.1902456097079,839.4316919047262,1052.1741011911936,877.695811762277
labeled-data,e3v816b-20220309T200524-201042_cropped,img4191.png,942.9708827213294,902.6319797593326,968.3369846493688,917.6796673437627,966.1873149944502,875.5461421073585,987.684011543636,893.6033672086745,1025.9481314011869,921.9790066535999,1019.9290563674148,840.2915597666937,1050.4543654672586,870.8168688665376
labeled-data,e3v816b-20220309T200524-201042_cropped,img4280.png,,,1008.0038438729755,911.977686607224,968.859349944271,871.2021720981568,1005.8291497658252,872.289519151732,1031.3818055248407,906.5409513393485,1030.2944584712654,827.1646164283643,1060.1965024445815,863.0470691963434
labeled-data,e3v816b-20220309T200524-201042_cropped,img4456.png,953.6364911942192,914.6960542411617,996.5866998104366,916.3270748215244,966.1409823103331,879.3572749999703,990.0626174889859,888.5997249553587,1037.9058878462913,906.5409513393483,1008.547517399763,838.0380869641156,1054.2160936499183,856.5229868748926
labeled-data,e3v816b-20220309T200524-201042_cropped,img4769.png,942.2193471316805,902.7352366518354,981.9075145871725,921.7638100894001,955.2675117745819,880.4446220535453,976.4707793192969,886.9687043749962,1034.1001731587785,901.1042160714727,1006.3728232926128,827.7082899551518,1048.7793583820426,851.6299251338046
labeled-data,e3v816b-20220309T200524-201042_cropped,img4984.png,941.1320000781053,906.5409513393483,981.9075145871725,920.1327895090374,952.0054706138566,875.0078867856697,979.7328204800222,888.5997249553587,1034.1001731587785,902.7352366518354,1006.9164968194003,823.9025752676389,1047.6920113284675,849.4552310266542
labeled-data,e3v816b-20220309T200524-201042_cropped,img5204.png,945.4813882924059,912.5213601340115,983.5385351675352,929.3752394644259,962.8789411496077,889.6870720089339,982.45118811396,903.2789101786229,1040.6242554802293,913.0650336607991,1008.547517399763,844.0184957587787,1051.4977260159803,856.5229868748926
labeled-data,e3v816b-20220309T200524-201042_cropped,img5822.png,939.5009794977426,910.3466660268613,981.9075145871725,934.268301205514,957.9858794085197,891.8617661160841,986.8005763282606,904.9099307589856,1043.8862966409547,903.2789101786229,1008.0038438729755,842.387475178416,1050.954052489193,854.89196629453
labeled-data,e3v816b-20220309T200524-201042_cropped,img5956.png,941.1320000781053,914.1523807143742,974.2960852121466,929.9189129912135,957.9858794085197,891.8617661160841,978.6454734264471,903.8225837054106,1035.1875202123535,911.977686607224,1009.6348644533382,843.4748222319911,1054.2160936499183,855.4356398213175
