scorer,,,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner
individuals,,,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1,ind1
bodyparts,,,nose,nose,leftear,leftear,rightear,rightear,neck,neck,lefthip,lefthip,righthip,righthip,tail,tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,e3v816b-20220309T192017-192534_cropped,img0043.png,934.5906881740923,876.5343538278387,958.3909577397283,913.3165886110942,969.2092620877445,865.1751342624215,976.7820751313559,891.1390646976607,987.6003794793724,934.412282089726,1015.7279707842147,858.1432364362108,1047.641968610863,928.462214698317
labeled-data,e3v816b-20220309T192017-192534_cropped,img0322.png,948.1135686091127,848.947677740397,958.931872957129,897.6300473064705,995.7141077403846,860.847812523215,983.8139729575666,883.0253364366484,1004.3687512187976,943.6078407855399,1036.2827490454458,865.1751342624215,1053.592036002272,892.2208951324624
labeled-data,e3v816b-20220309T192017-192534_cropped,img0509.png,932.427027304489,850.5704233925994,959.4727881745298,895.4663864368672,990.3049555663764,859.7659820884134,989.2231251315748,890.0572342628591,995.7141077403846,938.1986886115317,1037.3645794802474,864.0933038276198,1049.2647142630653,915.4802494806975
labeled-data,e3v816b-20220309T192017-192534_cropped,img0742.png,931.3451968696875,869.502456001628,955.6863816527241,900.8755386108754,982.7321425227649,860.847812523215,983.2730577401658,890.0572342628591,987.0594642619715,939.8214342637342,1021.1371229582229,858.1432364362108,1050.346544697867,911.6938429588918
labeled-data,e3v816b-20220309T192017-192534_cropped,img0761.png,932.427027304489,867.3387951320248,956.227296870125,900.8755386108754,983.8139729575666,860.3068973058141,978.9457360009592,888.4344886106566,995.1731925229838,943.6078407855399,1027.6281055670327,864.0933038276198,1051.4283751326686,894.9254712194664
labeled-data,e3v816b-20220309T192017-192534_cropped,img1156.png,932.427027304489,870.0433712190288,976.2411599139552,910.6120125240901,983.8139729575666,861.9296429580165,993.0095316533805,887.3526581758549,1001.1232599143927,934.412282089726,1030.3326816540368,854.897745131806,1057.3784425240776,909.5301820892885
labeled-data,e3v816b-20220309T192017-192534_cropped,img1341.png,939.4589251306996,877.0752690452395,971.3729229573478,906.8256060022843,982.7321425227649,857.0614060014093,991.9277012185788,885.7299125236525,1007.0733273058017,934.412282089726,1035.200918610644,854.897745131806,1059.00118817628,891.6799799150615
labeled-data,e3v816b-20220309T192017-192534_cropped,img1431.png,942.7044164351046,878.1570994800411,971.3729229573478,904.1210299152802,985.4367186097691,858.1432364362108,990.8458707837772,885.7299125236525,1002.2050903491943,931.7077060027219,1037.9054946976482,858.1432364362108,1055.7556968718752,900.3346233934745
labeled-data,e3v816b-20220309T192017-192534_cropped,img2199.png,942.1635012177037,882.4844212192477,969.7501773051454,906.8256060022843,978.9457360009592,858.1432364362108,986.5185490445706,890.0572342628591,1000.5823446969919,934.412282089726,1034.1190881758425,859.7659820884134,1057.9193577414785,913.3165886110942
labeled-data,e3v816b-20220309T192017-192534_cropped,img2642.png,935.6725186088939,890.0572342628591,969.7501773051454,916.0211646980982,978.4048207835584,864.0933038276198,985.4367186097691,890.0572342628591,1000.0414294795911,935.4941125245276,1031.4145120888384,856.5204907840084,1057.9193577414785,908.4483516544868
labeled-data,e3v816b-20220309T192017-192534_cropped,img2819.png,938.9180099132989,882.4844212192477,970.2910925225463,915.4802494806975,976.7820751313559,862.4705581754174,982.7321425227649,889.5163190454582,1002.2050903491943,937.6577733941309,1034.1190881758425,856.5204907840084,1052.5102055674702,906.8256060022843
labeled-data,e3v816b-20220309T192017-192534_cropped,img2939.png,945.9499077395094,886.2708277410534,969.7501773051454,914.3984190458958,976.7820751313559,865.1751342624215,987.6003794793724,890.0572342628591,1007.0733273058017,937.6577733941309,1030.3326816540368,858.6841516536117,1051.9692903500695,899.2527929586729
labeled-data,e3v816b-20220309T192017-192534_cropped,img3930.png,939.4589251306996,876.5343538278387,965.4228555659388,907.907436437086,977.3229903487568,865.1751342624215,983.2730577401658,888.4344886106566,1001.1232599143927,933.8713668723252,1034.1190881758425,853.2749994796036,1057.9193577414785,903.0391994804786
labeled-data,e3v816b-20220309T192017-192534_cropped,img4216.png,939.4589251306996,874.3706929582354,968.127431652943,913.3165886110942,977.3229903487568,864.0933038276198,986.5185490445706,890.0572342628591,1000.0414294795911,936.5759429593293,1035.200918610644,854.3568299144051,1055.2147816544743,906.8256060022843
labeled-data,e3v816b-20220309T192017-192534_cropped,img4236.png,939.4589251306996,874.9116081756362,968.6683468703437,910.6120125240901,981.6503120879634,861.9296429580165,987.0594642619715,884.6480820888509,1000.0414294795911,937.6577733941309,1038.9873251324498,857.0614060014093,1058.4602729588792,912.2347581762925
labeled-data,e3v816b-20220309T192017-192534_cropped,img5179.png,942.1635012177037,884.6480820888509,968.6683468703437,911.6938429588918,983.8139729575666,862.4705581754174,989.2231251315748,886.2708277410534,997.8777686099878,932.7895364375236,1031.4145120888384,854.897745131806,1057.3784425240776,910.0710973066892
labeled-data,e3v816b-20220309T192017-192534_cropped,img5411.png,940.5407555655013,874.3706929582354,965.9637707833397,910.0710973066892,982.7321425227649,864.0933038276198,986.5185490445706,891.6799799150615,996.7959381751862,932.7895364375236,1033.0372577410408,860.3068973058141,1055.2147816544743,913.3165886110942
labeled-data,e3v816b-20220309T192017-192534_cropped,img6217.png,941.6225860003029,870.0433712190288,965.9637707833397,906.2846907848835,983.8139729575666,864.0933038276198,986.5185490445706,891.1390646976607,997.336853392587,934.412282089726,1030.8735968714377,862.4705581754174,1055.7556968718752,909.5301820892885
labeled-data,e3v816b-20220309T192017-192534_cropped,img7870.png,942.7044164351046,876.5343538278387,968.6683468703437,907.907436437086,985.9776338271699,860.847812523215,988.6822099141739,891.6799799150615,998.9595990447895,936.5759429593293,1031.4145120888384,852.7340842622027,1061.7057642632842,910.0710973066892
labeled-data,e3v816b-20220309T192017-192534_cropped,img8876.png,939.4589251306996,882.4844212192477,968.127431652943,906.2846907848835,977.3229903487568,857.0614060014093,984.8958033923682,882.4844212192477,999.5005142621903,927.9212994809162,1029.791766436636,857.0614060014093,1059.542103393681,916.0211646980982
