Observation id,DLC2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,,,,,,,
,,,,,,,,
Observation date,2021-06-15 13:41:36,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
19.355,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,START
22.525,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,STOP
33.900,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,START
36.000,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,STOP
49.325,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,START
51.200,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,STOP
67.650,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,START
67.925,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,STOP
77.425,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,START
78.225,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,STOP
79.025,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,START
81.950,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,STOP
83.525,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,START
83.775,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,STOP
89.525,/home/bteubner/videos/new_wm_videos/DLC2/e3v813a-20210610T121558-122141_reencode.avi,343.000,30.0,adult,interact,,,START
