Observation id,DLC4,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/home/bteubner/videos/new_wm_videos/DLC4/e3v813a-20210610T122758-123309_reencode.avi,,,,,,,
,,,,,,,,
Observation date,2021-06-15 13:42:10,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
2.575,/home/bteubner/videos/new_wm_videos/DLC4/e3v813a-20210610T122758-123309_reencode.avi,311.000,30.0,adult,interact,,,START
6.000,/home/bteubner/videos/new_wm_videos/DLC4/e3v813a-20210610T122758-123309_reencode.avi,311.000,30.0,adult,interact,,,STOP
40.625,/home/bteubner/videos/new_wm_videos/DLC4/e3v813a-20210610T122758-123309_reencode.avi,311.000,30.0,adult,interact,,,START
42.200,/home/bteubner/videos/new_wm_videos/DLC4/e3v813a-20210610T122758-123309_reencode.avi,311.000,30.0,adult,interact,,,STOP
93.050,/home/bteubner/videos/new_wm_videos/DLC4/e3v813a-20210610T122758-123309_reencode.avi,311.000,30.0,adult,interact,,,START
93.325,/home/bteubner/videos/new_wm_videos/DLC4/e3v813a-20210610T122758-123309_reencode.avi,311.000,30.0,adult,interact,,,STOP
219.575,/home/bteubner/videos/new_wm_videos/DLC4/e3v813a-20210610T122758-123309_reencode.avi,311.000,30.0,adult,interact,,,START
220.350,/home/bteubner/videos/new_wm_videos/DLC4/e3v813a-20210610T122758-123309_reencode.avi,311.000,30.0,adult,interact,,,STOP
222.700,/home/bteubner/videos/new_wm_videos/DLC4/e3v813a-20210610T122758-123309_reencode.avi,311.000,30.0,adult,interact,,,START
223.225,/home/bteubner/videos/new_wm_videos/DLC4/e3v813a-20210610T122758-123309_reencode.avi,311.000,30.0,adult,interact,,,STOP
232.825,/home/bteubner/videos/new_wm_videos/DLC4/e3v813a-20210610T122758-123309_reencode.avi,311.000,30.0,adult,interact,,,START
233.900,/home/bteubner/videos/new_wm_videos/DLC4/e3v813a-20210610T122758-123309_reencode.avi,311.000,30.0,adult,interact,,,STOP
