scorer,,,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner
bodyparts,,,nose,nose,leftear,leftear,rightear,rightear,neck,neck,lefthip,lefthip,righthip,righthip,tail,tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,e3v813a-20220207T232218-235112_cropped,img2349.png,787.7771889843773,433.97461629279815,815.2338760605146,449.0757941846738,786.4043546305704,399.6537574476265,813.8610417067077,412.0092666318883,870.1472502127895,420.2462727547295,828.9622195985833,357.09589247961355,877.0114219818238,362.587229894841
labeled-data,e3v813a-20220207T232218-235112_cropped,img2765.png,783.6586859229567,433.97461629279815,809.7425386452871,439.4659537080257,789.1500233381842,395.5352543862059,809.7425386452871,406.51792921666083,877.0114219818238,416.1277696933089,835.8263913676178,351.604555064386,881.1299250432444,365.33289860245475
labeled-data,e3v813a-20220207T232218-235112_cropped,img4024.png,860.5374097361414,466.92264078416304,883.8755937508581,440.8387880618326,833.0807226600039,449.0757941846738,853.6732379671071,425.73761016995695,886.6212624584718,380.43407649433027,808.3697042914803,380.43407649433027,856.4189066747208,341.9947145877379
labeled-data,e3v813a-20220207T232218-235112_cropped,img4226.png,863.2830784437551,458.68563466132184,890.7397655198924,425.73761016995695,833.0807226600039,439.4659537080257,857.7917410285277,416.1277696933089,881.1299250432444,380.43407649433027,804.2512012300597,394.1624200323989,837.1992257214247,341.9947145877379
labeled-data,e3v813a-20220207T232218-235112_cropped,img4321.png,864.655912797562,460.0584690151287,893.4854342275062,435.3474506466051,841.3177287828453,444.9572911232532,866.0287471513689,429.85611323137755,883.8755937508581,391.4167513247852,805.6240355838665,395.5352543862059,834.453557013811,332.38487411108986
labeled-data,e3v813a-20220207T232218-235112_cropped,img5377.png,,,863.2830784437551,457.312800307515,813.8610417067077,440.8387880618326,850.9275692594933,424.3647758161501,892.1125998736993,387.2982482633646,828.9622195985833,365.33289860245475,856.4189066747208,339.2490458801242
labeled-data,e3v813a-20220207T232218-235112_cropped,img5624.png,824.8437165371627,447.7029598308669,857.7917410285277,440.8387880618326,813.8610417067077,416.1277696933089,846.8090661980727,410.63643227808143,883.8755937508581,380.43407649433027,827.5893852447764,352.97738941819284,853.6732379671071,329.6392054034761
labeled-data,e3v813a-20220207T232218-235112_cropped,img6259.png,786.4043546305704,435.3474506466051,828.9622195985833,440.8387880618326,809.7425386452871,395.5352543862059,833.0807226600039,412.0092666318883,875.6385876280169,444.9572911232532,864.655912797562,374.9427390791028,901.7224403503474,395.5352543862059
labeled-data,e3v813a-20220207T232218-235112_cropped,img6714.png,831.0604028434786,457.96354060251315,842.3005995515649,433.34215733718145,806.9742670404369,433.87740479947126,823.5669383714212,416.2142385439072,900.6425729411553,427.9896827142832,862.6400031185781,358.9427600788964,925.799203668777,396.41008243918384
labeled-data,e3v813a-20220207T232218-235112_cropped,img6954.png,867.4015815051757,472.4139781993905,903.0952747041542,447.7029598308669,846.8090661980727,433.97461629279815,874.26575327421,420.2462727547295,909.9594464731886,405.14509486285397,852.3004036133002,387.2982482633646,914.0779495346094,370.8242360176822
labeled-data,e3v813a-20220207T232218-235112_cropped,img7096.png,812.4882073529009,476.5324812608112,860.5374097361414,458.68563466132184,813.8610417067077,428.4832788775707,838.5720600752315,429.85611323137755,896.2311029351199,418.8734384009226,844.063397490459,380.43407649433027,896.2311029351199,380.43407649433027
labeled-data,e3v813a-20220207T232218-235112_cropped,img7247.png,977.2283298097252,352.97738941819284,949.7716427335879,310.4195244501799,930.5519617802918,358.4687268334204,927.806293072678,332.38487411108986,890.7397655198924,299.43684961972497,883.8755937508581,358.4687268334204,857.7917410285277,348.85888635677225
labeled-data,e3v813a-20220207T232218-235112_cropped,img7638.png,809.7425386452871,366.7057329562616,857.7917410285277,376.3155734329097,835.8263913676178,328.26637104966926,857.7917410285277,348.85888635677225,903.0952747041542,372.1970703714891,882.5027593970512,310.4195244501799,929.1791274264849,341.9947145877379
labeled-data,e3v813a-20220207T232218-235112_cropped,img7685.png,866.0287471513689,395.5352543862059,896.2311029351199,390.04391697097833,856.4189066747208,361.21439554103415,883.8755937508581,361.21439554103415,942.9074709645536,357.09589247961355,903.0952747041542,298.0640152659181,958.0086488564291,333.7577084648967
labeled-data,e3v813a-20220207T232218-235112_cropped,img7991.png,649.1209192498834,403.7722605090471,679.3232750336347,391.4167513247852,639.5110787732353,357.09589247961355,677.9504406798278,361.21439554103415,730.1181461244887,348.85888635677225,672.4591032646001,303.55535268114556,730.1181461244887,289.8270091430769
